lc_idx,bls_period,bls_duration,bls_t0,bls_power,bls_depth_ppm,bls_depth_err_ppm,label,activity_class,planet_present,planet_period_days,transit_depth_ppm,star_mass_msun,star_radius_rsun,file_id,above_threshold,period_match,recovered
261,0.5029043695464489,0.25,0.3959187494678262,13780.989973760337,2.9252288217478286,0.024845626959476227,0,mild,0,,,1.1690725780794338,1.331344276117417,0000000183,False,False,False
262,0.5168520044878032,0.25,0.14591874946782618,13415.747980793049,2.921475614186827,0.024858256747609015,0,mild,0,,,1.101130484363395,1.163780262864324,0000000103,False,False,False
263,31.367238963591877,0.25,16.195918749467825,930461.6454324455,185.63820302788943,0.1366533436151313,2,mild,1,31.3389,390.1023788133408,0.9675891277491108,1.0029737687787732,0000001030,True,True,True
264,4.07611723303939,0.15000000000000002,0.3959187494678262,10459089.341044515,294.6140219293404,0.06564799836895881,2,mild,1,4.0771,285.3323462436776,1.1690725780794338,1.3924741663324565,0000000767,True,True,True
265,0.8539138167291846,0.1,0.7209187494678263,9093.250976723117,4.901473365614255,0.038674765602089406,0,mild,0,,,0.9090183573042492,0.9424838394288834,0000000161,False,False,False
266,9.277907329172567,0.15000000000000002,7.095918749467827,9376428.826547047,435.2273021958848,0.10128042925167612,3,strong,1,9.2807,400.64028343432994,0.9511893120245496,1.0512220613302867,0000001437,True,True,True
267,14.554001998816235,0.15000000000000002,4.845918749467827,138067.915011498,64.19836679270499,0.12280597051810159,2,mild,1,14.5549,78.45314104780563,1.0472453755541222,1.3421870221737648,0000000847,True,True,True
268,0.5770709747861592,0.25,0.3459187494678262,350830.51353452913,15.807570437744474,0.02506903489984112,1,strong,0,,,1.1936723016662756,1.3916484807890928,0000000548,True,False,True
269,0.50809885765407,0.15000000000000002,0.24591874946782621,13468.591296236025,3.75150144741602,0.027230059018864508,0,mild,0,,,1.1936723016662756,1.3863982481318544,0000000129,False,False,False
270,0.68852516207275,0.25,0.3959187494678262,19412.34798017961,4.0620294534962005,0.025832075712652912,0,mild,0,,,1.096444822727806,1.0453497086537211,0000000158,True,False,True
271,32.30353412443736,0.25,20.195918749467825,4597827.778087751,437.69413683567086,0.14487513924117296,2,mild,1,32.2866,829.3978294645677,1.108158976816778,1.240449520089066,0000000769,True,True,True
272,37.0422048255254,0.25,16.945918749467825,442187.29154611315,145.1087099131959,0.15480585115252732,2,mild,1,37.0162,348.1924083260225,1.0683308529142723,1.193993146446405,0000001006,True,True,True
273,6.953129708005172,0.15000000000000002,2.145918749467826,300335.9128664198,65.03909039807317,0.08485300230482257,3,strong,1,6.953,75.28396280779405,1.1198731309057504,1.3295108599711345,0000001312,True,True,True
274,0.5559387542628025,0.25,0.4459187494678262,30725.242646597686,4.594534910675113,0.02497428860981398,1,strong,0,,,1.091759161092217,1.260773548572529,0000000595,True,False,True
275,0.5623978745151031,0.25,0.2459187494678262,15125.575161489802,3.240967701154003,0.025,0,mild,0,,,1.1854723938039953,1.370544274033866,0000000238,False,False,False
276,4.479869780777731,0.05,1.1959187494678263,10480.330502614324,16.944979862407003,0.11770602968949699,0,mild,0,,,1.1058161459989837,1.220476971866961,0000000041,False,False,False
277,22.117610628603448,0.05,1.7959187494678264,12657.82212098075,39.77722671482508,0.25030921471311646,0,mild,0,,,1.1561870085815644,1.3724193115628434,0000000163,False,False,False
278,0.5124467208466175,0.25,0.4959187494678262,18198.316098909443,3.3345214422268272,0.024852588489554944,0,mild,0,,,1.0472453755541222,1.3421870221737648,0000000197,True,False,True
279,0.8621254514814107,0.05,0.7459187494678263,13438.974390577827,8.466081152639733,0.05320213182257672,0,mild,0,,,0.9558749736601384,1.109998301243305,0000000217,False,False,False
280,24.594989013872034,0.1,13.070918749467827,12522.237215001318,31.036253261928426,0.19651076594616926,0,mild,0,,,0.9816461126558772,1.053742515218807,0000000126,False,False,False
281,0.5082863604602381,0.15000000000000002,0.4959187494678262,11415.907504015226,3.1203073057829154,0.027230059018864508,0,mild,0,,,0.9769604510202644,1.1656835639007743,0000000154,False,False,False
282,0.5284433547970692,0.25,0.2959187494678262,540129.7743845271,18.770592508175444,0.024881105303405232,1,strong,0,,,1.091759161092217,1.2306306646454142,0000000734,True,False,True
283,0.5010748413627685,0.25,0.2459187494678262,13391.189530203092,2.8777599782461385,0.024845242351615723,0,mild,0,,,1.1936723016662756,1.3901488364083945,0000000337,False,False,False
284,0.5794324000040175,0.25,0.4959187494678262,12763.815072568792,2.3070513881474652,0.02508182357104816,0,mild,0,,,1.1936723016662756,1.395022407528708,0000000034,False,False,False
285,45.08958095352612,0.25,38.79591874946783,3164464.380093105,419.28937104562897,0.1671315676162189,3,strong,1,45.1466,1002.3549932069546,0.9816461126558772,1.033340821303397,0000001161,True,True,True
286,31.497658595997564,0.1,10.820918749467827,80145.26010592109,80.0725971133301,0.2003869223968956,3,strong,1,31.5166,106.45597158677528,1.0636451912786833,0.998001423223508,0000001434,True,True,True
287,0.5208497912885315,0.25,0.19591874946782617,20842.26568952024,3.6604750935269674,0.024864915741024844,1,strong,0,,,1.0905877456833195,1.314854688484988,0000000498,True,False,True
288,0.5646615494076502,0.25,0.14591874946782618,117054.65229874104,8.998366122153884,0.025009700135307993,1,strong,0,,,0.9722747893846996,1.17222174703416,0000000427,True,False,True
289,10.970882307765448,0.15000000000000002,8.445918749467827,290325.6880512911,82.16909508592221,0.10855553232598122,2,mild,1,10.9694,87.89326140427467,1.0683308529142723,1.1818100084304028,0000000820,True,True,True
290,17.023220446704194,0.15000000000000002,1.3959187494678262,3294824.3383661774,337.06769699491275,0.13189804411346798,2,mild,1,17.0312,347.42867298239116,0.9324466654821938,0.8773472373224117,0000001117,True,True,True
291,0.6359552238679407,0.05,0.3959187494678262,8309.612958324458,5.719703807623844,0.04621636104346204,0,mild,0,,,0.9769604510202644,1.002976567648242,0000000313,False,False,False
292,0.6106318622042917,0.1,0.3709187494678262,13864.228364934752,5.100165241213513,0.033508097840611636,0,mild,0,,,1.194843717075173,1.3680577346779932,0000000303,False,False,False
293,0.5307759459892701,0.25,0.14591874946782618,19452.404855848836,3.5273027306924103,0.024886684872071983,1,strong,0,,,1.0847306686388336,1.1582198397925128,0000000740,True,False,True
294,26.440621199034005,0.25,2.145918749467826,1027746.0690888416,176.47611814469244,0.123723175277265,2,mild,1,26.4564,324.9040648456443,1.0437311293274305,1.100458058027992,0000001076,True,True,True
295,0.5351062827852711,0.1,0.5209187494678262,13167.83244027519,2.1954804303843636,0.031867744905838824,0,mild,0,,,1.101130484363395,1.134164607515857,0000000149,False,False,False
296,48.095360246256455,0.15000000000000002,44.04591874946783,20160.083501608427,47.328736281000495,0.23603030823749147,3,strong,1,48.0434,85.51237769181654,1.0636451912786833,0.994583463091968,0000001380,True,True,True
297,0.5092088396169535,0.25,0.14591874946782618,60922.20756430893,6.17545591955076,0.024849320103952497,1,strong,0,,,1.0238170673761682,1.0968631999762928,0000000431,True,False,True
298,0.5345964962803318,0.25,0.4459187494678262,12469.639632099368,2.21032387726466,0.024897052641614043,0,mild,0,,,1.0812164224121417,1.2022507411353562,0000000347,False,False,False
299,0.6530602115463151,0.25,0.5959187494678263,48096.581640342294,6.2007057197370035,0.025558282541117916,1,strong,0,,,0.903161280259804,0.9285495898900846,0000000377,True,False,True
300,26.257330415754925,0.25,12.495918749467828,41739.397514642435,37.30031166743893,0.12970131035013507,3,strong,1,26.2362,73.50950818564925,1.173758239715023,1.3456961021701384,0000001458,True,True,True
301,36.951862435947966,0.25,17.295918749467827,331559.49097175244,125.65248580561813,0.15480585115252732,3,strong,1,36.9135,307.0661354192619,1.0636451912786833,1.1117352362181394,0000001436,True,True,True
302,21.308832095012143,0.15000000000000002,1.1459187494678262,1572842.4472380523,261.5042145506291,0.14796808690776683,2,mild,1,21.3092,244.20136310572212,1.096444822727806,1.03863631435951,0000001028,True,True,True
303,17.17762253779203,0.1,1.3209187494678263,9610.493622504791,22.20013123373638,0.1606122069960768,0,mild,0,,,1.1561870085815644,1.2642647154370394,0000000208,False,False,False
304,16.522002533458167,0.15000000000000002,11.745918749467828,352322.5580255825,109.28466296873155,0.13078567017773754,2,mild,1,16.5213,122.33735040361704,1.0613023604607903,0.9692971044349776,0000000967,True,True,True
305,20.529262016861928,0.25,1.9959187494678263,527611.0173358627,112.08107368965251,0.109823083284368,2,mild,1,20.5426,215.98308980779728,0.974617620202494,1.070979965614984,0000001057,True,True,True
306,3.6333181536315013,0.15000000000000002,1.1959187494678263,7726339.162742815,240.57264956956348,0.06250016954279057,3,strong,1,3.6333,261.1770180457917,1.0894163302746342,1.1356507162802627,0000001499,True,True,True
307,0.556530960107273,0.25,0.3959187494678262,14407.7643489685,3.146242500974047,0.02497428860981398,0,mild,0,,,1.0437311293274305,1.2560647693556743,0000000271,False,False,False
308,3.9923397754100933,0.1,3.6709187494678264,12485734.461264428,396.2994621037272,0.08029639463955249,2,mild,1,3.9922,353.5102670626259,1.0636451912786833,1.005041269539187,0000000791,True,True,True
309,0.5307387599052422,0.25,0.2459187494678262,8609.21231194847,2.374445416509842,0.02488624127020632,0,mild,0,,,1.0636451912786833,0.9974886688805212,0000000122,False,False,False
310,21.736830664444604,0.05,5.445918749467827,10657.97509706948,37.69699386258712,0.25849825087929823,0,mild,0,,,1.0437311293274305,1.0992961779884998,0000000010,False,False,False
311,3.0497078282509946,0.1,0.9209187494678263,2505168.443850834,153.012382488698,0.06951610347365697,2,mild,1,3.0495,134.429205017752,1.1714154088972284,1.3147156287691069,0000000881,True,True,True
312,14.723724637538893,0.15000000000000002,9.595918749467828,1320150.5794640547,203.11254419225742,0.12562189438599938,2,mild,1,14.7233,191.39600976970453,0.9254181730288104,0.8498747363259563,0000000884,True,True,True
313,17.25587869863329,0.15000000000000002,10.895918749467826,14937537.496221699,730.3995358760284,0.13421180689007775,3,strong,1,17.2604,677.098197631203,1.0121029132872053,0.9082191705720846,0000001304,True,True,True
314,27.596452817691755,0.25,27.345918749467828,335455.5696283512,111.464255959503,0.1366533436151313,2,mild,1,27.5745,259.7700899025375,1.1093303922256754,1.2777667946792244,0000001011,True,True,True
315,0.5300146712951446,0.25,0.14591874946782618,19583.742840763407,3.600400966185492,0.024884490879862723,0,mild,0,,,1.136272946630538,1.390853690101582,0000000333,True,False,True
316,0.5137151094472275,0.25,0.3959187494678262,18083.545895447478,3.387378212118289,0.02485436888113436,1,strong,0,,,1.0542738680075054,1.1194997411349974,0000000505,True,False,True
317,0.5929244363768895,0.25,0.14591874946782618,19732.464906506262,3.839236435239034,0.02515384389190214,1,strong,0,,,1.0683308529142723,1.1878465320306013,0000000428,True,False,True
318,34.90853658536585,0.25,18.595918749467824,69813.78175264085,53.93428939947854,0.14487513924117296,3,strong,1,34.9049,98.47490238793895,1.0894163302746342,1.2374738474009683,0000001190,True,True,True
319,27.95285128587402,0.25,4.545918749467827,62198.188512917484,45.53320711777925,0.12970131035013507,2,mild,1,27.9342,108.70913278907894,1.1831295629862006,1.3848239503105513,0000000873,True,True,True
320,0.5071973706011842,0.25,0.2959187494678262,11711.735649955315,2.708907571660868,0.02484792669542899,0,mild,0,,,1.0472453755541222,0.9981913910895052,0000000083,False,False,False
321,0.6042513318143291,0.25,0.3459187494678262,50609.77244170707,6.143315267592687,0.025222064732716504,1,strong,0,,,0.9043326956686604,0.8800752910699579,0000000546,True,False,True
322,7.730027519815297,0.15000000000000002,5.845918749467827,844817.0129009759,116.26294425316961,0.09031808463576826,2,mild,1,7.7314,127.30292656401386,0.9816461126558772,1.061936082812738,0000000778,True,True,True
323,38.84673158603543,0.05,2.7959187494678264,8953.139158267088,44.60478090535708,0.33356505622077925,0,mild,0,,,1.1058161459989837,1.0274383477521531,0000000001,False,False,False
324,0.5003963271019681,0.25,0.19591874946782617,14977.583509113665,3.041097881601191,0.024845200933372984,1,strong,0,,,1.0531024525987964,1.1840485319689935,0000000581,False,False,False
325,0.5232602151647958,0.25,0.2959187494678262,474016.56308453827,17.4989213968922,0.02486977463211821,1,strong,0,,,0.9886746051092608,0.9569517028843652,0000000493,True,False,True
326,0.8046626929310171,0.15000000000000002,0.14591874946782618,13479.979702944876,4.724176879659154,0.03189821162530942,1,strong,0,,,1.1690725780794338,1.3479873904964543,0000000599,False,False,False
327,15.732806091945582,0.15000000000000002,13.095918749467828,3850298.215558939,358.2502949781962,0.12970131035013507,3,strong,1,15.7293,323.7232568017862,1.0074172516516164,0.9191753053323508,0000001334,True,True,True
328,0.5348607087140628,0.25,0.4459187494678262,10177.385708262951,1.7005162885701508,0.024898556758255082,0,mild,0,,,1.096444822727806,1.033060147194224,0000000049,False,False,False
329,0.5675168983789285,0.25,0.3959187494678262,36939.33341990243,5.08693828346251,0.025022485208074045,1,strong,0,,,1.1831295629862006,1.3812757768375614,0000000502,True,False,True
330,0.5358822648854298,0.25,0.4459187494678262,9970.837705879212,1.330027594487279,0.02490163014796097,0,mild,0,,,1.0542738680075054,1.1307617736707445,0000000008,False,False,False
331,0.5715632471056977,0.25,0.14591874946782618,20305.188997889392,3.79792452608768,0.02504062737022211,1,strong,0,,,0.9886746051092608,0.9314764388627584,0000000483,True,False,True
332,0.6491151616285716,0.15000000000000002,0.3959187494678262,9249.957399750761,3.5153936505087287,0.029473462502704124,0,mild,0,,,1.1058161459989837,1.0843318999323155,0000000327,False,False,False
333,0.6420458144922275,0.25,0.2959187494678262,52484.07808517805,6.448877227870062,0.025475028948396546,1,strong,0,,,0.9558749736601384,0.8794479638215025,0000000450,True,False,True
334,31.1736220799734,0.25,24.495918749467826,1808547.8513107058,274.51076567464423,0.14487513924117296,2,mild,1,31.2023,641.9806136750175,1.0730165145498611,1.272288986719459,0000000982,True,True,True
335,0.7719858608649823,0.25,0.3459187494678262,21242.411243122977,4.497873703272839,0.02654243731222853,1,strong,0,,,1.1151874692701615,1.2010853535832786,0000000466,True,False,True
336,0.5050333299438855,0.25,0.4459187494678262,19958.72539678608,3.196462288749173,0.024846567844762614,0,mild,0,,,1.0847306686388336,1.3603011919456849,0000000236,True,False,True
337,0.7782911788131701,0.25,0.2459187494678262,19812.28610206863,4.362565199749346,0.02660232089067211,1,strong,0,,,0.9558749736601384,0.8831586437898794,0000000730,True,False,True
338,0.6225243456635998,0.25,0.2459187494678262,18977.390283179106,3.8177962981110296,0.0253381631849958,1,strong,0,,,1.133930115812517,1.296563803070892,0000000527,True,False,True
339,33.969335990578855,0.25,18.145918749467825,1359430.2501693582,237.99774597754057,0.14487513924117296,3,strong,1,33.9462,587.9892019883026,1.021474236558383,1.111646910657837,0000001360,True,True,True
340,3.17363761774588,0.1,1.8709187494678263,23443565.214755792,486.6247928722265,0.07217818246148629,2,mild,1,3.1738,415.9980458353847,1.0495882063719166,1.1368819241147927,0000001064,True,True,True
341,0.5081158976471417,0.25,0.14591874946782618,22200.841831686314,3.754583805534818,0.024848278281075564,1,strong,0,,,1.030845559829561,0.9438316289297554,0000000623,True,False,True
342,37.68718592964824,0.25,30.295918749467827,4660626.542376922,471.0993496663352,0.15480585115252732,3,strong,1,37.6652,944.2217933863697,1.140958608265676,1.0653949093442434,0000001169,True,True,True
343,6.567350423608223,0.15000000000000002,4.845918749467827,567882.6451095076,87.89934295138853,0.08343035500322525,2,mild,1,6.5664,97.11075852799831,1.1714154088972284,1.1925181807084275,0000001103,True,True,True
344,0.5020544753958329,0.25,0.14591874946782618,14406.880154034248,2.942807498588026,0.024845399742827262,0,mild,0,,,1.1573584239904615,1.3421044302414962,0000000276,False,False,False
345,2.8914029940512216,0.15000000000000002,1.1959187494678263,21670.999024690245,11.374493336182805,0.05610533447801627,1,strong,0,,,0.9441608195711662,0.9771724276349484,0000000716,True,False,True
346,0.5140288283830136,0.25,0.4959187494678262,19415.216746160047,2.9056498257209293,0.02485416156369676,1,strong,0,,,1.0566166988253,1.1518805186975691,0000000547,True,False,True
347,45.63279586248859,0.05,45.645918749467825,54627.69966057844,85.07966960784685,0.3781687860332273,1,strong,0,,,0.9277610038466048,0.941237555581484,0000000640,True,False,True
348,0.6115191212095762,0.25,0.3459187494678262,203260.88347471273,12.390331098853231,0.02527061215247762,1,strong,0,,,0.9301038346643994,0.9329207185795766,0000000701,True,False,True
349,2.183765636283165,0.1,2.0709187494678263,14797.576069842606,10.033134245491032,0.05969100346794145,0,mild,0,,,0.9722747893846996,1.1080479032519717,0000000336,False,False,False
350,36.951862435947966,0.25,0.9959187494678263,16771236.611888284,835.9434942000236,0.14487513924117296,3,strong,1,36.9107,1305.7699689717106,0.9441608195711662,0.8569627670904322,0000001327,True,True,True
351,0.5480754966277617,0.25,0.4459187494678262,10568.044291805254,1.2333493949840868,0.02494256447208592,0,mild,0,,,1.0636451912786833,1.0879693192436248,0000000260,False,False,False
352,13.563774472125514,0.15000000000000002,0.7459187494678263,558499.8986961705,124.55475131400499,0.1185113657849943,3,strong,1,13.566,173.75334782579046,1.1761010705328172,1.311792516808327,0000001333,True,True,True
353,0.6993628126139416,0.25,0.3959187494678262,49360.37768039181,6.527414891886169,0.025919181364915438,1,strong,0,,,1.194843717075173,1.361975130850005,0000000467,True,False,True
354,20.64113502504541,0.25,1.6459187494678262,6066874.663209492,387.0392414216346,0.11181213453925057,3,strong,1,20.6355,453.47641574454315,0.9207325113932217,1.016246186313124,0000001410,True,True,True
355,0.5297367014880093,0.25,0.14591874946782618,35919.32951500844,4.832308026063268,0.024884059284664528,1,strong,0,,,1.1433014390836949,1.3504115448073453,0000000434,True,False,True
356,0.5598624931881125,0.15000000000000002,0.5459187494678263,10639.36439687281,3.2447073312903654,0.028045360791027624,0,mild,0,,,0.9207325113932217,1.0019208932613854,0000000138,False,False,False
357,0.595745441402511,0.15000000000000002,0.2959187494678262,12764.074654191303,3.952607037375583,0.028606832424523988,0,mild,0,,,1.1093303922256754,1.2771626125108746,0000000094,False,False,False
358,5.838494085408339,0.1,1.2209187494678264,1222771.9606513306,147.76743072497226,0.09531844839510778,3,strong,1,5.839,138.45719221607052,0.9816461126558772,1.077251534263727,0000001472,True,True,True
359,30.54514723251741,0.25,4.8959187494678265,433339.1041599652,126.68700189983612,0.1366533436151313,3,strong,1,30.5185,300.8866521306452,0.9582178044779328,1.1565070690738828,0000001471,True,True,True
360,22.378963073480044,0.15000000000000002,15.895918749467826,97536.90909896247,68.15141024951878,0.15480585115252732,3,strong,1,22.3792,94.93812286395068,1.136272946630538,1.112786977295507,0000001308,True,True,True
361,4.002887512442723,0.15000000000000002,3.995918749467826,130104846.92477311,1052.2331148425899,0.0651307728871567,2,mild,1,4.0031,1076.1623506842686,0.9207325113932217,1.0563123870098703,0000000924,True,True,True
362,17.699360441790763,0.1,12.770918749467826,11420.735279903096,25.18899151073638,0.1671315676162189,0,mild,0,,,1.0847306686388336,1.356684923089058,0000000062,False,False,False
363,32.30353412443736,0.25,13.245918749467828,3791480.583680677,397.46491373876205,0.14487513924117296,3,strong,1,32.2898,696.2691843609622,0.948846481206755,1.0072442112606237,0000001329,True,True,True
364,0.8043636574240414,0.1,0.5209187494678262,16014.679071524979,6.299953594668885,0.03762221351246147,1,strong,0,,,1.1198731309057504,1.2718141651443684,0000000597,False,False,False
365,0.5322676742711326,0.25,0.2459187494678262,26787.376705676477,4.196628112181305,0.024891723141945137,1,strong,0,,,1.0531024525987964,1.0571240936330983,0000000479,True,False,True
366,15.523254610560302,0.15000000000000002,15.395918749467826,144823.29367435584,68.90794374115816,0.12864381107846912,2,mild,1,15.5273,87.24675617280427,1.0847306686388336,1.1582198397925128,0000001081,True,True,True
367,0.5159367866936154,0.25,0.3959187494678262,24596.43208056056,3.958725574592812,0.024857280165812155,1,strong,0,,,0.9324466654821938,0.8552552754562234,0000000628,True,False,True
368,0.5551646654780811,0.25,0.4959187494678262,35857.8253561376,4.744506775950351,0.024968813276450227,1,strong,0,,,1.0894163302746342,1.0921532895076078,0000000486,True,False,True
369,4.684884185802454,0.15000000000000002,3.895918749467826,21935663.762743708,464.8816127990622,0.07131213183971064,2,mild,1,4.6849,464.7430842651262,0.948846481206755,1.0295729750728728,0000001087,True,True,True
370,0.5413584580153498,0.25,0.2959187494678262,8161.525961107868,2.3349349347904016,0.02491712400439122,0,mild,0,,,0.9043326956686604,0.9141279413633898,0000000287,False,False,False
371,0.5324921570165813,0.05,0.2959187494678262,13423.86165980857,6.639648451484885,0.0425718787376391,2,mild,1,44.4707,90.5076163929164,1.1714154088972284,1.4048250937486777,0000000918,False,False,False
372,0.5766097751685102,0.25,0.14591874946782618,382551.3388051399,16.515318221136155,0.0250669393854474,3,strong,1,20.8269,54.64147820071072,1.136272946630538,1.277641376743775,0000001353,True,False,False
373,3.1245508308457604,0.05,0.9459187494678263,10581.238691496348,14.129614752253534,0.0979328832365827,0,mild,0,,,1.1561870085815644,1.196983770108501,0000000173,False,False,False
374,10.04029639942969,0.15000000000000002,4.595918749467827,337631.15685132163,82.58832515278326,0.10128042925167612,2,mild,1,10.0379,93.81127915881872,1.0894163302746342,1.025073836452966,0000000993,True,True,True
375,0.5532388419070999,0.25,0.4959187494678262,220179.50567758142,12.815710883395138,0.024960454033235224,1,strong,0,,,0.9277610038466048,0.9104270765354484,0000000635,True,False,True
376,0.5895100654338683,0.25,0.4959187494678262,11353.86109180174,2.3814587510953,0.02513670342791513,0,mild,0,,,1.108158976816778,1.1786455678069867,0000000190,False,False,False
377,3.2332361893101336,0.15000000000000002,0.4459187494678262,452602.9572975143,54.657828954233004,0.05884064002495592,3,strong,1,3.2335,70.95213476299719,1.1843009783950975,1.3784387441154748,0000001142,True,True,True
378,0.5209751590763844,0.25,0.2459187494678262,45996.393952606246,5.440469566793954,0.02486584458350756,1,strong,0,,,0.983988943473672,1.0528999624181266,0000000639,True,False,True
379,4.039170488298133,0.15000000000000002,1.0459187494678264,10932949.246574335,301.213992480723,0.06564799836895881,3,strong,1,4.0391,349.3360043860596,1.0472453755541222,1.1326503149468443,0000001229,True,True,True
380,12.418655097613883,0.15000000000000002,4.845918749467827,15373952.717396699,627.8566045130724,0.11391538090899685,3,strong,1,12.4212,622.1193254486299,0.9441608195711662,0.9166921532634064,0000001230,True,True,True
381,0.5763027180879021,0.25,0.4459187494678262,40223.34334568692,5.352485866125245,0.02506903489984112,1,strong,0,,,1.016788574922794,1.0976079147027062,0000000408,True,False,True
382,27.151364854101804,0.25,2.5459187494678264,136537.5936094058,67.46297592245341,0.12970131035013507,2,mild,1,27.1528,131.45803578861293,1.1936723016662756,1.386261620597344,0000000953,True,True,True
383,3.3342743710237444,0.15000000000000002,2.245918749467826,9089542.064054327,251.24056179141573,0.06028035277130151,2,mild,1,3.3349,249.58652377506783,1.194843717075173,1.3600988163870869,0000000875,True,True,True
384,9.127003444037433,0.15000000000000002,5.495918749467827,20197288.912858717,611.5749085407631,0.09703708495659699,2,mild,1,9.1262,559.3898492898032,1.096444822727806,1.046103595096365,0000000970,True,True,True
385,0.601635942768877,0.25,0.19591874946782617,24647.063672652952,4.27758645259573,0.025205679075979502,1,strong,0,,,1.0074172516516164,1.0619355989065524,0000000675,True,False,True
386,6.553147800253396,0.1,3.620918749467826,6728621.933779075,370.5655339816199,0.10178787906831502,2,mild,1,6.5542,324.66535884371115,0.9816461126558772,0.8866216496852874,0000001008,True,True,True
387,0.8988485964910178,0.1,0.1709187494678262,15982.98997071009,6.653886867476808,0.039480539065872,1,strong,0,,,1.1854723938039953,1.42949524112597,0000000614,False,False,False
388,16.291054826657398,0.15000000000000002,12.995918749467828,120697.73858289552,62.397719815374,0.12761208421397652,3,strong,1,16.2948,76.26105358970314,1.0706736837320667,1.1102374018422163,0000001292,True,True,True
389,0.5056907274468745,0.25,0.2959187494678262,18974.498157849757,3.441548492847411,0.024846733546322858,1,strong,0,,,1.194843717075173,1.406651622928195,0000000517,True,False,True
390,0.5020544753958329,0.25,0.14591874946782618,24325.28120885402,3.8792556847077595,0.024845399742827262,1,strong,0,,,1.065988022096431,1.0980515234578083,0000000413,True,False,True
391,29.41828309176849,0.1,21.620918749467826,8048.772185698761,29.904983207371906,0.23603030823749147,0,mild,0,,,0.903161280259804,0.8607330178743947,0000000038,False,False,False
392,2.0895004673671833,0.15000000000000002,0.8959187494678262,20879.817720983232,9.486791571157388,0.048180865683883495,1,strong,0,,,1.108158976816778,1.204585390156126,0000000590,True,False,True
393,0.5042601315961105,0.25,0.2959187494678262,11241.39343113154,2.6460918728186265,0.024846195028372806,0,mild,0,,,1.0613023604607903,1.1193349026853834,0000000082,False,False,False
394,0.6030247927837236,0.25,0.5959187494678263,26801.19551942901,3.742807880308211,0.025217931911943697,1,strong,0,,,0.9781318664291856,0.9188535756377716,0000000551,True,False,True
395,11.882956895117525,0.15000000000000002,5.945918749467827,197995.58342015577,68.6598904574043,0.109823083284368,3,strong,1,11.8855,96.32650886050398,0.9816461126558772,1.077002226731125,0000001147,True,True,True
396,0.5044952020906978,0.25,0.14591874946782618,10000.350980878322,2.486053261694151,0.024846195028372806,0,mild,0,,,1.0472453755541222,1.1700163641126051,0000000026,False,False,False
397,19.961273837882437,0.25,13.245918749467828,2932867.37978571,274.2293341107276,0.11391538090899685,3,strong,1,39.9299,935.2141453660104,0.9254181730288104,1.1253676908071304,0000001297,True,False,False
398,9.094133482077895,0.15000000000000002,6.095918749467827,45573104.89209548,918.6655468072466,0.09703708495659699,2,mild,1,9.0939,759.1874871861676,1.0941019919100112,1.23744425707751,0000000852,True,True,True
399,12.763902480534398,0.15000000000000002,4.295918749467827,336314.95326699916,93.46364711271633,0.11464375159223322,3,strong,1,12.761,114.86556341532732,0.9219039268021187,1.0388468676517166,0000001383,True,True,True
400,8.06325024324949,0.1,1.3209187494678263,23593127.647854928,768.0027286386248,0.1125,3,strong,1,8.0623,606.2100845982419,0.9090183573042492,0.9402296018484774,0000001275,True,True,True
401,0.5915816699802917,0.25,0.4959187494678262,14092.736525470196,1.7363765410620484,0.02515012747654349,0,mild,0,,,1.1058161459989837,1.2257352423468506,0000000299,False,False,False
402,0.5647457392278689,0.25,0.4959187494678262,14309.26462886548,2.93459740579653,0.025009700135307993,0,mild,0,,,1.065988022096431,0.9795271003308956,0000000058,False,False,False
403,5.28458435358571,0.15000000000000002,0.5959187494678263,324556.40834410785,59.395176969334486,0.07479046471648372,3,strong,1,5.2844,74.75413371161312,1.1468156853103866,1.2913435617107656,0000001371,True,True,True
404,0.855215219233177,0.1,0.12091874946782619,12477.989962751757,5.73789651057769,0.03865262322569881,0,mild,0,,,1.0683308529142723,1.0690205868410836,0000000035,False,False,False
405,8.880908961727926,0.15000000000000002,8.845918749467828,1733218.2585179955,209.99924380748573,0.09573933114824769,3,strong,1,8.8807,235.21604707320503,1.0472453755541222,1.2446253316445446,0000001309,True,True,True
406,16.273556758633408,0.15000000000000002,13.495918749467828,340219.51052775566,108.31300595763089,0.13189804411346798,3,strong,1,16.2663,143.2636531424019,1.140958608265676,1.1954856957279558,0000001302,True,True,True
407,5.271713153011302,0.15000000000000002,3.4459187494678263,22333870.95312445,491.3728254058127,0.07459397858079855,2,mild,1,5.2722,484.6596013526086,1.1690725780794338,1.1079849735937797,0000001041,True,True,True
408,8.020565415238512,0.15000000000000002,0.24591874946782621,768703.7659935246,110.02532034949166,0.08961819959124599,3,strong,1,8.0207,128.10664923169202,0.9371323271177828,0.8680552420068448,0000001149,True,True,True
409,0.5817462121241502,0.25,0.4959187494678262,16565.493761578815,3.1922472936896593,0.025093872197736414,1,strong,0,,,0.9301038346643994,0.9217771934614968,0000000611,True,False,True
410,0.5101690280343825,0.25,0.14591874946782618,41423.42192568136,5.139673708076083,0.024850201020076353,1,strong,0,,,0.9558749736601384,0.8736155642781708,0000000378,True,False,True
411,0.51972419050259,0.25,0.3959187494678262,10879.416283448267,2.642948920086858,0.024863710654836817,0,mild,0,,,1.0812164224121417,1.190821652709574,0000000235,False,False,False
